forcing_var,treatment,outcome
11.98653673336828,0,24.96639652102882
33.7615171403628,0,75.03690551444349
94.29097039125192,1,181.88788797129013
32.320293202075526,0,70.0741883279504
51.87906217433661,1,107.13188675921475
70.30189588951778,1,156.30977846496717
36.3629602379294,0,65.09332891043363
97.17820827209607,1,186.30759553754694
96.24472949421113,1,186.21403460959064
25.178229582536417,0,50.83730863168665
49.72485058923854,0,102.04692619569191
30.087830981676966,0,51.13249571230985
28.484049437746762,0,63.35402346326726
3.6886947354532795,0,-9.23781115178304
60.956433397989684,1,131.2520688095062
50.26790232288615,1,98.42564264814774
5.147875124998935,0,3.777389171976278
27.864646423661142,0,56.20327956048642
90.82658859666537,1,183.04904354049123
23.95618906669724,0,44.06682269109623
14.48948720912231,0,39.04190251038902
48.9452760277563,0,92.12163336028111
98.56504541106007,1,215.48701194277155
24.20552715115004,0,37.1139857557239
67.21355474058785,1,149.72515126032854
76.16196153287176,1,176.73960927232253
23.763754399239968,0,22.81106379720704
72.82163486118596,1,147.67431716766714
36.77831327192532,0,79.32734781565604
63.23058305935795,1,134.43071225828595
63.35297107608947,1,140.41740088589202
53.57746840747585,1,111.11508494779349
9.02897700544083,0,18.92385188561066
83.5302495589238,1,175.5037267639268
32.07800649717358,0,75.83383361094523
18.651851039985424,0,39.84791051298298
4.077514155476392,0,11.531054931704805
59.08929431882418,1,124.0598189764237
67.75643618422824,1,140.63681012773154
1.6587828927856152,0,-1.0080160926249784
51.2093058299281,1,116.36313308363917
22.649577519793795,0,41.08931023138496
64.51727904094498,1,141.9323066508541
17.436642900499145,0,55.62729378745268
69.09377381024659,1,156.8987946548101
38.67353463005374,0,74.08683393842907
93.67299887367345,1,209.35813696898634
13.752094414599325,0,23.423435098983134
34.10663510502585,0,47.832024858273165
11.347352124058908,0,12.613841138943775
92.46936182785628,1,176.230804445454
87.7339353380981,1,181.95273583578313
25.79416277151556,0,51.77250933492663
65.99840460341791,1,158.76118232958865
81.72222002012158,1,176.7137137778848
55.52008115994623,1,118.84915703180381
52.965057835600646,1,124.22417148303619
24.18522909004517,0,26.259105090011488
9.310276780589922,0,20.976699142265502
89.72157579533267,1,197.15180352953502
90.04180571633304,1,175.29774897486766
63.31014572732679,1,148.05783188672285
33.90297910487007,0,71.19092228468428
34.92095746126609,0,65.68903578352418
72.59556788702393,1,161.51895443511071
89.71102599525771,1,212.12898056855937
88.70864242651173,1,189.2359474036084
77.98755458576238,1,168.45731503452814
64.20316461542878,1,133.81272023545512
8.413996499504883,0,8.329549304361848
16.162871409461378,0,40.62910098436521
89.85541885270793,1,181.14999944632717
60.642905965958995,1,132.0014743041119
0.9197051616629648,0,-2.937164144325237
10.147154286603211,0,25.08410683067034
66.35017691080559,1,146.03697487448065
0.5061583846218687,0,11.38771621182273
16.080805141749867,0,27.061446294952262
54.87337893665861,1,117.0480085203835
69.18951976926932,1,138.59140238071558
65.19612595026005,1,135.949319299759
22.42693094605598,0,48.62686682256048
71.2179221347536,1,160.00573043596071
23.724908749680008,0,38.228164257583764
32.539969815926774,0,73.77599883291015
74.64914051180241,1,172.85465961165434
64.96328990472146,1,144.06092884167992
84.9223410494178,1,198.61264022441625
65.76128923003434,1,133.78468646903295
56.830860333547164,1,111.21517363398016
9.367476782809248,0,0.9477510765757096
36.77158030594335,0,88.50360372677854
26.520236768172545,0,59.58413009988567
24.398964337908357,0,48.24208196671216
97.30105547524455,1,207.4017972136873
39.30977246667604,0,67.36465446036831
89.20465551771133,1,212.86683083159093
63.11386259972629,1,137.51993701920486
79.48113035416485,1,170.05620865437862
50.26370931051921,1,117.78508486002534
57.69038846263591,1,130.19086924263894
49.25176938188639,0,100.7423790065641
19.52429877980445,0,31.143853005155783
72.24521152615053,1,159.205106623661
28.07723624408558,0,74.9747174529215
2.431596643145384,0,18.317393747840544
64.54722959071678,1,155.02632544782753
17.711067940704893,0,30.309979117097935
94.04585843529144,1,188.19566866799707
95.39285770025873,1,199.52784619952098
91.48643902204485,1,193.53012716697665
37.01587002554444,0,84.97365523579836
1.5456616528867428,0,-13.833322991374708
92.83185625877253,1,210.9592157121512
42.81841483173143,0,84.05675067767297
96.66548190436696,1,199.06215310925973
96.36199770892529,1,192.6029516652489
85.300945546736,1,164.0533243748143
29.444889206958567,0,67.12148425353628
38.50977286019253,0,77.7527253922691
85.11366715168569,1,167.32772530596083
31.692200515627768,0,50.43361331061938
16.94927466860925,0,30.540702344317214
55.68012624583501,1,138.05046774456395
93.6154774160781,1,194.63504131852014
69.6029796674973,1,134.17452980381353
57.0061170089365,1,121.55480337701356
9.717649377076853,0,16.708063056677002
61.500722669916975,1,106.03257891041822
99.00538501042632,1,207.46782135567452
14.008401523652402,0,25.707457745218026
51.832965236373674,1,120.62799412088154
87.73730719279554,1,203.96417533504453
74.07686177542044,1,169.41937384631845
69.7015740995268,1,146.71426129350527
70.24840839871092,1,139.43155771000514
35.94911512197552,0,97.63182827644964
29.359184426449335,0,59.31055319304355
80.93611554785136,1,172.0115240148322
81.01133946791808,1,171.78142806473613
86.70723185801037,1,185.3953113236993
91.32405525564712,1,191.2045063920548
51.13423988609378,1,106.5318597033852
50.15162946871996,1,104.834669525036
79.82951789667752,1,169.33150309119506
64.99639307777652,1,134.55853844421537
70.19668772577033,1,143.26491762476903
79.57926694361011,1,170.22283616413918
89.00053418175663,1,185.4512961893047
33.79951568515358,0,82.63896125613405
37.5582952639944,0,48.60689244405869
9.3981939840869,0,29.71145648739842
57.8280140996174,1,138.1168801242111
3.5942273796742086,0,-13.545447564733077
46.55980181324602,0,89.69272768568855
54.26446347075766,1,114.81451828155741
28.65412521282844,0,43.23313347847866
59.08332605690107,1,120.38848523789339
3.050024993904943,0,-5.005708466848402
3.7348188749214417,0,24.992342184079114
82.26005606596583,1,183.87689606340626
36.019064141126286,0,84.75367923219416
12.706051265188478,0,32.628823170809305
52.224326005480435,1,103.15813429878858
76.99935530986109,1,158.75350795692444
21.582102749684317,0,48.05795111164782
62.28904758190003,1,122.35681707488061
8.5347464993768,0,24.19947730047748
5.16817211686077,0,7.93309025214019
53.1354631568148,1,112.52271823813362
54.06351216101065,1,125.23662400405621
63.742990149820656,1,141.9286134145017
72.60913337226616,1,151.60860508634153
97.58520794625346,1,216.7637139261494
51.630034830119534,1,102.4494363842401
32.2956472941246,0,70.75065065769184
79.51861947687037,1,174.96825153342456
27.083225126207424,0,51.07098585927494
43.89714207056361,0,91.0556143635484
7.845638134226595,0,3.1801405046001605
2.535074341545751,0,14.310418875160511
96.26484146779251,1,200.68066157115513
83.59801205122058,1,171.96879389725075
69.59742060936979,1,159.68493347710847
40.89529444142699,0,74.74715197742638
17.329432007084577,0,20.574251050533558
15.643704267108605,0,15.721116798978173
25.024289816459532,0,56.108679146375465
54.92266647061205,1,107.04103941626127
71.45959227000624,1,170.46712635985614
66.01973767177313,1,121.22018126470904
27.993389694594285,0,72.95134307208895
95.48652806631941,1,203.083230804665
73.78969166957685,1,156.6122522204498
55.43540525114007,1,115.42161963419063
61.17207462343522,1,136.33551039039116
41.96000624277899,0,83.54366546130949
24.773098950115745,0,60.5792167203967
35.597267865126156,0,72.33681221687272
75.78461104643691,1,163.0722397074926
1.4393488629755868,0,-0.757424396187385
11.607264050691624,0,22.645071864172575
4.600264202175275,0,12.278546093271142
4.072880231897013,0,-8.95592346277223
85.54605840110072,1,167.61026258114433
70.36578593800236,1,158.16421281623187
47.41738290873252,0,96.54342019874446
9.783416065100148,0,17.726998766673503
49.16158751168324,0,98.5075143540204
47.34717707805657,0,98.17017120972984
17.320186991001517,0,29.24277717890942
43.385164923797305,0,78.98728259357148
39.85047343973734,0,81.6593994304515
61.585009805221645,1,123.38629183429298
63.50936508676438,1,141.10125773067347
4.530400977204452,0,-7.965034087969501
37.46126146264712,0,85.21407929855069
62.58599157142364,1,139.8979579669777
50.31362585800877,1,113.1875490591563
85.64898411883223,1,191.1248780771196
65.8693631618945,1,158.39347076841477
16.29344270814297,0,42.73058606646724
7.056874740042984,0,-4.294992833230484
64.24192782063156,1,125.6880859739061
2.6511310541621813,0,-0.9459236686324255
58.57755812734633,1,127.41602675680099
94.02302414249576,1,203.22263848968274
57.5474177875879,1,117.83739744364114
38.816992620652194,0,79.50165288607516
64.32882184423532,1,131.10381436493742
45.825289049151664,0,85.53540006838385
54.56167893159349,1,105.05674689470476
94.14648087765252,1,189.060629294196
38.610263780077425,0,63.70368150399151
96.11905638239142,1,192.4793802350095
90.53506419560637,1,201.60654635729114
19.579113478929642,0,29.664238069539856
6.9361300875165455,0,40.196080823407
10.077800137742665,0,25.088779284294223
1.8221825651549728,0,5.492726367258685
9.44429607559284,0,10.305014349373545
68.30067734163569,1,153.6044534773613
7.118864846022898,0,8.481351429668058
31.89756302937613,0,65.01522420520587
84.48753109694546,1,204.57590757657886
2.3271935735825866,0,3.6937881499186744
81.44684825889358,1,184.3864297806439
28.185477477339994,0,49.33919070342111
11.816482762165625,0,23.283080619361634
69.67371653641507,1,167.05543942918524
62.8942846779884,1,129.51889877809913
87.74720135270529,1,203.61888828537985
73.50710438038858,1,164.09172811533193
80.34809303848486,1,165.07151831802705
28.203457257130648,0,62.730991904816506
17.743954377972283,0,45.21345325221186
75.06147516408583,1,166.34104995034363
80.6834739267264,1,155.66470065454826
99.05051420006733,1,200.82965664188598
41.26176769114265,0,80.04834902677025
37.201808579278314,0,73.65928286755617
77.64129607419969,1,171.48931312390616
34.08035402530179,0,69.93771805993612
93.07573256035647,1,182.79802153361192
85.84127518430118,1,185.484528878662
42.89940273750184,0,91.90466292784191
75.08710677914974,1,165.77211803760986
75.45428740846823,1,171.71638207248267
10.31238688359326,0,28.963995312675564
90.25529066795667,1,195.10238212819772
50.525237244785714,1,110.34881737498496
82.64574661077417,1,158.68188388638842
32.00496010306117,0,68.3061023974482
89.55232284962005,1,191.1815225708712
38.92016787341631,0,80.55612411878636
1.083765148029836,0,-10.599955462143422
90.53819764192636,1,180.26582987977008
9.128667678613356,0,28.788863890555746
31.93136375904149,0,63.467175979516426
95.0061967050805,1,206.82740038388724
95.06071469375561,1,200.40461314881583
57.34378881232861,1,124.98513901961468
63.183721216979926,1,145.75028049371986
44.84455219783198,0,84.52865711349023
29.321077169806454,0,59.60336210902274
32.8664545369916,0,61.11015618693277
67.25184560770384,1,140.15872894108452
75.237452943768,1,157.38318465284962
79.15790437258485,1,170.53714646150684
78.96181427945538,1,163.136142342276
9.120610304869036,0,30.79878186547328
49.442030470258146,0,89.93798791832126
5.755876001664428,0,9.643035561715266
54.95288823237355,1,115.50846588200535
44.1530501373377,0,102.77587911821273
88.77041827582998,1,189.50638431677572
35.09150125520787,0,80.50144790510208
11.706701642760587,0,8.557799555151455
14.299168205283586,0,31.26883906925976
76.15106317174723,1,171.19843429972883
61.82180633162611,1,134.46645255600646
10.112267612279025,0,30.87933897521156
8.410680611499743,0,11.648476721995763
70.096913145912,1,164.28730069367978
7.276300636419353,0,37.54158250903121
82.18600592903562,1,170.74362625367465
70.62422271564962,1,146.79342021729153
8.134878064189976,0,30.80360089955696
8.483771408519193,0,32.76326427434551
98.66395785011754,1,202.0993154287024
37.427079575612034,0,70.65229098026549
37.06421470668909,0,71.31058332477312
81.27995672575025,1,159.11540834115775
94.72485773838586,1,190.26319601192975
98.6001063822871,1,197.15880509705352
75.33781852589416,1,152.99766140074703
37.62595855309158,0,74.90506823231534
8.350071669866876,0,19.04229066509896
77.71469159274368,1,180.93438811362813
55.840424973580504,1,111.6973095397731
42.42220092469763,0,94.6876258341611
90.6354385094736,1,189.13098857669212
11.119748230615134,0,21.74485936470594
49.262510429085914,0,105.27321577983787
1.1353644767419069,0,-8.95649126213917
46.86606419941263,0,97.55622586066576
5.630327568183735,0,12.925177218498032
11.881791626807193,0,28.688095893695877
11.752624677710488,0,26.396935794499157
64.92103021160635,1,164.39506182232165
74.60448792654233,1,152.8315760105715
58.336876509715964,1,121.36378346941375
96.21725484745419,1,196.20310443066072
37.48705795237041,0,69.41934471313827
28.571208628186074,0,50.76854598330697
86.85991281894603,1,195.60999094896758
22.359583851945263,0,58.92421018378907
96.32225394406113,1,196.9370449506275
1.2154474689816341,0,-5.892660793079019
96.98788267076391,1,208.68992090539186
4.315991195057611,0,3.1097519473055097
89.11431136980711,1,194.55794091716933
52.77011090862999,1,117.56945202577297
99.29647961193004,1,193.43551807388775
7.379656473539886,0,30.23436496038039
55.38542844013208,1,138.72963361121938
96.9302535619099,1,197.7326202189759
52.30978441701488,1,110.74255323466993
62.93986381352625,1,138.73838153430154
69.57486889846172,1,152.49430569679367
45.454106476777326,0,97.49365568028296
62.75580800840635,1,155.6136614044762
58.43143119231002,1,125.09339010967955
90.11580104909889,1,182.24862965281324
4.5446380341457875,0,-4.703916211853697
28.096318959223034,0,48.883337519026874
95.04114840765587,1,199.75102708657377
89.02637838909163,1,205.99833541336113
45.56567527857129,0,85.95523756678087
62.013259780153675,1,136.26439907669632
27.738118298113267,0,55.312007635499015
18.81211597237613,0,49.508164679233104
46.36984049399822,0,118.00900524673266
35.33522280260528,0,65.36175787600736
58.365611185087204,1,121.83682794499218
7.773463696498483,0,25.988536163687687
97.43948076661665,1,211.69787642949643
98.62107444796028,1,225.7092221532809
